Time [days],keff_1,Step,Unnamed: 3
88.4564564564565,1.05656419956165,12.6366366366366,0.1
88.7927927927928,1.05654778960586,12.6846846846847,0.1
89.1291291291291,1.05653137965007,12.7327327327327,0.1
89.4654654654655,1.05651496969428,12.7807807807808,0.1
89.8018018018018,1.05649855973849,12.8288288288288,0.1
90.1381381381382,1.0564821497827,12.8768768768769,0.1
90.4744744744745,1.05646573982691,12.9249249249249,0.1
90.8108108108108,1.05644932987112,12.972972972973,0.1
91.1471471471472,1.05640246772011,13.021021021021,0.1
91.4834834834835,1.05631645274668,13.0690690690691,0.1
91.8198198198198,1.05623043777324,13.1171171171171,0.1
92.1561561561562,1.0561444227998,13.1651651651652,0.1
92.4924924924925,1.05605840782637,13.2132132132132,0.1
92.8288288288288,1.05597239285293,13.2612612612613,0.1
93.1651651651652,1.05588637787949,13.3093093093093,0.1
93.5015015015015,1.05580036290606,13.3573573573574,0.1
93.8378378378378,1.05571434793262,13.4054054054054,0.1
94.1741741741742,1.05562833295918,13.4534534534535,0.1
94.5105105105105,1.05554231798575,13.5015015015015,0.1
94.8468468468469,1.05545630301231,13.5495495495495,0.1
95.1831831831832,1.05537028803888,13.5975975975976,0.1
95.5195195195195,1.05528427306544,13.6456456456457,0.1
95.8558558558559,1.055198258092,13.6936936936937,0.1
96.1921921921922,1.05511224311857,13.7417417417417,0.1
96.5285285285285,1.05502622814513,13.7897897897898,0.1
96.8648648648649,1.05494021317169,13.8378378378378,0.1
97.2012012012012,1.05485419819826,13.8858858858859,0.1
97.5375375375375,1.05476818322482,13.9339339339339,0.1
97.8738738738739,1.05468216825138,13.981981981982,0.1
98.2102102102102,1.05464082088667,14.03003003003,0.1
98.5465465465466,1.05462627408718,14.0780780780781,0.1
98.8828828828829,1.0546117272877,14.1261261261261,0.1
99.2192192192192,1.05459718048822,14.1741741741742,0.1
99.5555555555556,1.05458263368873,14.2222222222222,0.1
99.8918918918919,1.05456808688925,14.2702702702703,0.1
100.228228228228,1.05455354008977,14.3183183183183,0.1
100.564564564565,1.05453899329028,14.3663663663664,0.1
100.900900900901,1.0545244464908,14.4144144144144,0.1
101.237237237237,1.05450989969132,14.4624624624625,0.1
101.573573573574,1.05449535289183,14.5105105105105,0.1
101.90990990991,1.05448080609235,14.5585585585586,0.1
102.246246246246,1.05446625929287,14.6066066066066,0.1
102.582582582583,1.05445171249338,14.6546546546546,0.1
102.918918918919,1.0544371656939,14.7027027027027,0.1
103.255255255255,1.05442261889442,14.7507507507508,0.1
103.591591591592,1.05440807209493,14.7987987987988,0.1
103.927927927928,1.05439352529545,14.8468468468469,0.1
104.264264264264,1.05437897849597,14.8948948948949,0.1
104.600600600601,1.05436443169648,14.942942942943,0.1
104.936936936937,1.054349884897,14.990990990991,0.1
105.273273273273,1.05433145391006,15.039039039039,0.1
105.60960960961,1.05431212657217,15.0870870870871,0.1
105.945945945946,1.05429279923427,15.1351351351351,0.1
106.282282282282,1.05427347189638,15.1831831831832,0.1
106.618618618619,1.05425414455849,15.2312312312312,0.1
106.954954954955,1.0542348172206,15.2792792792793,0.1
107.291291291291,1.05421548988271,15.3273273273273,0.1
107.627627627628,1.05419616254482,15.3753753753754,0.1
107.963963963964,1.05417683520692,15.4234234234234,0.1
108.3003003003,1.05415750786903,15.4714714714715,0.1
108.636636636637,1.05413818053114,15.5195195195195,0.1
108.972972972973,1.05411885319325,15.5675675675676,0.1
109.309309309309,1.05409952585536,15.6156156156156,0.1
109.645645645646,1.05408019851746,15.6636636636637,0.1
109.981981981982,1.05406087117957,15.7117117117117,0.1
110.318318318318,1.05404154384168,15.7597597597598,0.1
110.654654654655,1.05402221650379,15.8078078078078,0.1
110.990990990991,1.0540028891659,15.8558558558559,0.1
111.327327327327,1.053983561828,15.9039039039039,0.1
111.663663663664,1.05396423449011,15.951951951952,0.1
112,1.05394490715222,16,0.1
112.336336336336,1.05402120681802,16.0480480480481,0.1
112.672672672673,1.05409750648382,16.0960960960961,0.1
113.009009009009,1.05417380614963,16.1441441441442,0.1
113.345345345345,1.05425010581543,16.1921921921922,0.1
113.681681681682,1.05432640548123,16.2402402402402,0.1
114.018018018018,1.05440270514703,16.2882882882883,0.1
114.354354354354,1.05447900481284,16.3363363363363,0.1
114.690690690691,1.05455530447864,16.3843843843844,0.1
115.027027027027,1.05463160414444,16.4324324324324,0.1
115.363363363363,1.05470790381024,16.4804804804805,0.1
115.6996996997,1.05478420347605,16.5285285285285,0.1
116.036036036036,1.05486050314185,16.5765765765766,0.1
116.372372372372,1.05493680280765,16.6246246246246,0.1
116.708708708709,1.05501310247345,16.6726726726727,0.1
117.045045045045,1.05508940213925,16.7207207207207,0.1
117.381381381381,1.05516570180506,16.7687687687688,0.1
117.717717717718,1.05524200147086,16.8168168168168,0.1
118.054054054054,1.05531830113666,16.8648648648649,0.1
118.39039039039,1.05539460080246,16.9129129129129,0.1
118.726726726727,1.05547090046827,16.960960960961,0.1
119.063063063063,1.05551355649375,17.009009009009,0.1
